"RX_ProgID","ProgID","RX_ProgName","RX_ProgDescription","TotalCost","FTE","ProgName","ProgDescription","PBBComment","BudgetNote","Personnel","NonPersonnel","Revenue","BudgetName","BudgetYear","Org","Pop","DatabaseName","Lat","Long"
79,765,"Neighborhood Code Enforcement","Manage compliance concerns and issue citations where needed",62872.7075,0.969,"Covenant Enforcement","Inspections, documentation, notices, court actions","Status Quo",NA,54022.7075,8850,0,"Final",2018,"Pueblo West",29637,"RX_PuebloCO","38.3551","-104.727"
206,840,"Employee First Aid and CPR Training","Ensures staff is trained in CPR and advanced level medical response",62333.5468571429,0.61,"EMS Response Training","Annual EMS training requirements used for recertification of the various EMS certification levels of EMT, Intermediate and Paramedic","Status Quo",NA,54539.3088,7794.23805714285,0,"Final",2018,"Pueblo West",29637,"RX_PuebloCO","38.3551","-104.727"
473,936,"Youth Sports Programs","Introduces and teaches children about a variety of sports including gymnastics  flag football  martial arts  tennis and basketball",62143.908,0.3,"Youth Sports","Management of youth sports programs such as baseball, football, soccer etc. Includes advertising, registration, staffing, scheduling, etc.","Status Quo",NA,19881.408,42262.5,0,"Final",2018,"Pueblo West",29637,"RX_PuebloCO","38.3551","-104.727"
664,1130,"Water Tank Inspection and Rehabilitation","Schedule inspection of tanks  and  perform rehabilitation and repairs as necessary",58856.1169,0.525,"Water Tank Inspections","Quarterly water tank inspections to CDPHE guidelines.","Status Quo",NA,34439.3819,24416.735,0,"Final",2018,"Pueblo West",29637,"RX_PuebloCO","38.3551","-104.727"
176,1004,"Purchase Order Processing and Management","Manage the procurement of goods and services in compliance with the city procurement code",51590.5128333333,0.52,"Purchase Order Processing and Management","Purchase order assistance to departments, approvals, printing Filling requests, processing invoices, recommending payments","Status Quo",NA,46649.6795,4940.83333333332,0,"Final",2018,"Pueblo West",29637,"RX_PuebloCO","38.3551","-104.727"
187,828,"Fire Inspections","Fire inspections for businesses  daycares  homecare facilities  and adult and senior care facilities  fireworks  hospitals  schools  and special events",50725.7704857143,0.6,"Fire Inspections","Encompasses station crews routine fire inspections conducted annually","Status Quo",NA,44042.9133,6682.85718571428,0,"Final",2018,"Pueblo West",29637,"RX_PuebloCO","38.3551","-104.727"
326,880,"Enterprise Applications Administration and Support","Support and maintenance of all city applications",46357.9571578948,0.35,"User Applications","Installation, Upgrade and Maintenance of Applications used throughout the District","Status Quo",NA,24690.194,21667.7631578948,0,"Final",2018,"Pueblo West",29637,"RX_PuebloCO","38.3551","-104.727"
571,994,"Street Sweeping","Operate street sweeper to remove debris and litter from residential and main arterial roads",44413.9658,0.145,"Roadway Sweeping","Routine sweeping of roadways and removal of sand from snow & ice control  as necessary","Status Quo",NA,18547.2397,25866.7261,0,"Final",2018,"Pueblo West",29637,"RX_PuebloCO","38.3551","-104.727"
160,785,"Payroll Processing and Reporting","Process payroll for employees",42214.386,0.124,"Payroll Processing and Reporting","General oversight of payroll personnel","Status Quo",NA,16219.386,25995,0,"Final",2018,"Pueblo West",29637,"RX_PuebloCO","38.3551","-104.727"
150,773,"Annual External Audit","Assist with annual external audit",41284.365,0.241,"Annual Audit Preparation and Coordination","Work with Independent auditor on annual audit","Status Quo",NA,24984.365,16300,0,"Final",2018,"Pueblo West",29637,"RX_PuebloCO","38.3551","-104.727"
476,926,"Community Center Rentals","Community centers for citizens to rent",40119.858,0.05,"Recreation Center Rentals","Management of the facilities including reservations, on-line reservations, facility confirmations, accounting, refund policies, calendar tracking/scheduling,","Status Quo",NA,2761.358,37358.5,0,"Final",2018,"Pueblo West",29637,"RX_PuebloCO","38.3551","-104.727"
324,883,"Desktop and Mobile Resource Administration and Support","Support and inventory of all desktop and mobile resources",39891.7084210526,0.3,"Workstations and Laptops","Installation, Maintenance and Support of Workstations and Laptop (Hardware and Operating System)","Status Quo",NA,21319.34,18572.3684210526,0,"Final",2018,"Pueblo West",29637,"RX_PuebloCO","38.3551","-104.727"
330,879,"Server Administration and Support","Support and maintenance of all server infrastructure",38058.1076842106,0.25,"Servers","Installation, Maintenance and Support of Servers (includes Hardware and Operating System setup)","Status Quo",NA,21231.134,16826.9736842106,0,"Final",2018,"Pueblo West",29637,"RX_PuebloCO","38.3551","-104.727"
641,1103,"Water Meter Installations and Change Outs","Install water meters as new customers move in  repair broken meters as needed",37639.7583,0,"Large Meter Testing","We test large meters. They are also on a change out program every five years.","Status Quo",NA,0,37639.7583,0,"Final",2018,"Pueblo West",29637,"RX_PuebloCO","38.3551","-104.727"
478,918,"Park Rentals","Parks for citizens to rent",35099.574,0.3,"Park Facilities Rentals","Management of park facilities such as pavilion, stages, & picnic areas. Includes reservations, on-line reservations, facility confirmations, accounting, refund policies, calendar tracking/scheduling,","Status Quo",NA,15237.074,19862.5,0,"Final",2018,"Pueblo West",29637,"RX_PuebloCO","38.3551","-104.727"
652,1035,"Utility Customer Account Billing","Bill all water and wastewater utility accounts  Maintain or update billing records as needed",34864.0829,0.0025,"Sewer Utility Billing Processing and Delivery","Bill for sewer consumption","Status Quo",NA,156.3556,34707.7273,0,"Final",2018,"Pueblo West",29637,"RX_PuebloCO","38.3551","-104.727"
368,743,"City Officials and Departments Legal Advisement","Advise city officials and management staff on matters with legal consequence",33963.54,0.3,"Committee of Architecture Counsel","Serves as lead attorney for COA","Status Quo",NA,33963.54,0,0,"Final",2018,"Pueblo West",29637,"RX_PuebloCO","38.3551","-104.727"
654,1066,"Emergency Repair Response","Creating a plan and establishing communication protocol to ensure continued wastewater collection and treatment and maintain regulatory requirements",33675.0898,0.375,"Interagency Cooperation - Water Compliance and Services","Continue to work with other entities in a cooperative effort to most effectively and efficiently use the water rights of the district and to foster good will within the region","Status Quo",NA,33675.0898,0,0,"Final",2018,"Pueblo West",29637,"RX_PuebloCO","38.3551","-104.727"
664,1064,"Water Tank Inspection and Rehabilitation","Schedule inspection of tanks  and  perform rehabilitation and repairs as necessary",32559.0289,0.15,"Water Tank Inspections","Quarterly water tank inspections to CDPHE guidelines.","Status Quo",NA,9749.7696,22809.2593,0,"Final",2018,"Pueblo West",29637,"RX_PuebloCO","38.3551","-104.727"
209,970,"City Fleet Maintenance and Repair","Fleet maintenance and repairs for all city vehicles",30708.9043,0.41,"Streets & Roads Vehicle/ Equipment Maintenance & Repair","Maintenance & Repair of vehicles/equipment used by Streets & Roads","Status Quo",NA,27638.9043,3070,0,"Final",2018,"Pueblo West",29637,"RX_PuebloCO","38.3551","-104.727"
471,923,"Park Weed Control","Eliminate existing weeds  and prevent growth of new weeds at parks and city buildings and facilities",30606.0379,0.45,"Pest/Weed Management","Weed spraying and mowing.  Managing contracted pest removal programs","Status Quo",NA,20806.0379,9800,0,"Final",2018,"Pueblo West",29637,"RX_PuebloCO","38.3551","-104.727"
209,969,"City Fleet Maintenance and Repair","Fleet maintenance and repairs for all city vehicles",29363.8228,0.31,"Fire Vehicle/Equipment Maintenance & Repair","Maintenance & Repair of vehicles/equipment used by Fire Department","Status Quo",NA,21018.8228,8345,0,"Final",2018,"Pueblo West",29637,"RX_PuebloCO","38.3551","-104.727"
185,815,"Emergency Vehicle Management","Maintain emergency medical vehicles",28235.1224142857,0.31,"Fire Vehicle Repair and Maintenance","Preventative Maintenance Program and repair of  fire department apparatus and support vehicles","Status Quo",NA,22782.3129,5452.80951428572,0,"Final",2018,"Pueblo West",29637,"RX_PuebloCO","38.3551","-104.727"
149,772,"Accounts Payable Processing and Maintenance","Pay outstanding invoices",27634.2565,0.811,"Accounts Payable Processing and Reporting","Enter, verify invoices to be paid","Status Quo",NA,24644.2565,2990,0,"Final",2018,"Pueblo West",29637,"RX_PuebloCO","38.3551","-104.727"
209,973,"City Fleet Maintenance and Repair","Fleet maintenance and repairs for all city vehicles",26988.8228,0.31,"Waste/Water  Vehicle/ Equipment Maintenance & Repair","Maintenance & Repair of vehicles/equipment used by Waste/Water","Status Quo",NA,21018.8228,5970,0,"Final",2018,"Pueblo West",29637,"RX_PuebloCO","38.3551","-104.727"
577,952,"Traffic Signal Timing","Perform corridor analysis for traffic signal timing updates  Conduct routine timing adjustments",26880.4786,0.03,"Traffic Signal Maintenance and Planning","Maintain six district traffic signals and plan for new signalization as needed.","Status Quo",NA,2809.1353,24071.3433,0,"Final",2018,"Pueblo West",29637,"RX_PuebloCO","38.3551","-104.727"
157,782,"General Ledger Maintenance","Prepare journal entries  edit general ledger accounts and manage access",26854.4985,0.199,"General Ledger Maintenance","Day to day accounting","Status Quo",NA,26029.4985,825,0,"Final",2018,"Pueblo West",29637,"RX_PuebloCO","38.3551","-104.727"
206,838,"Employee First Aid and CPR Training","Ensures staff is trained in CPR and advanced level medical response",25177.3459428571,0.3,"CPR-AED In-house Training","Conduct annual training for CPR and AED certifications","Status Quo",NA,21785.9174,3391.42854285713,0,"Final",2018,"Pueblo West",29637,"RX_PuebloCO","38.3551","-104.727"
466,920,"Park Amenity Installation and Maintenance","Installation and maintenance of park amenities",23920.3928,0.28,"Parks Facilities Maintenance","Repairs, general maintenance & cleanup in park facilities (pavilions, stages, etc.)","Status Quo",NA,14720.3928,9200,0,"Final",2018,"Pueblo West",29637,"RX_PuebloCO","38.3551","-104.727"
469,935,"Park Tree and Shrub Planting and Maintenance","Plant new  and replace dead trees in parks and at some city buildings  Seasonal trimming  fertilization  and pest control of trees and shrubs in all parks",23173.3145,0.45,"Tree Trimming","Tree trimming in parks, along trails and in community right of ways","Status Quo",NA,22673.3145,500,0,"Final",2018,"Pueblo West",29637,"RX_PuebloCO","38.3551","-104.727"
547,991,"Crack Sealing Maintenance","Perform crack sealing on all paved roads",22383.5136,0.1,"Overlay Asphalt & Chip Sealed Roads","Install 2"" asphalt overlay over all 208 miles of existing Asphalt and Chip Sealed roads once every 25 years (8 miles per year)","Status Quo",NA,9066.7875,13316.7261,0,"Final",2018,"Pueblo West",29637,"RX_PuebloCO","38.3551","-104.727"
335,875,"Wide Area Network  WAN  Administration and Support","Support and maintenance of all WAN infrastructure",21987.1782105263,0.15,"Network","Installation, Maintenance and Support of Network hardware (routers, switches and related equipment)","Status Quo",NA,12300.994,9686.18421052631,0,"Final",2018,"Pueblo West",29637,"RX_PuebloCO","38.3551","-104.727"
654,1016,"Emergency Repair Response","Creating a plan and establishing communication protocol to ensure continued wastewater collection and treatment and maintain regulatory requirements",21972.2614,0.2375,"Emergency Preparedness Planning","Planned loss of major infrastructure and how to maintain customer service and meet permit limits","Status Quo",NA,21483.1657,489.0957,0,"Final",2018,"Pueblo West",29637,"RX_PuebloCO","38.3551","-104.727"
177,1009,"Request for Proposals  RFP  Processing and Management","Write  disburse and manage all RFP solicitations  including RFP evaluation and contract execution and management",21726.2443333333,0.28,"RFP, RFQ, and Contract Preparation","Assist with the research, creation, and posting of RFPs/RFQs and their associated contracts","Status Quo",NA,19413.036,2313.20833333333,0,"Final",2018,"Pueblo West",29637,"RX_PuebloCO","38.3551","-104.727"
209,972,"City Fleet Maintenance and Repair","Fleet maintenance and repairs for all city vehicles",21233.6598,0.11,"Fleet & Facilities  Vehicle/ Equipment Maintenance & Repair","Maintenance & Repair of vehicles/equipment used by Fleet & Facilities","Status Quo",NA,7778.6598,13455,0,"Final",2018,"Pueblo West",29637,"RX_PuebloCO","38.3551","-104.727"
628,1015,"Customer Inquiries and Assistance","Provide customer service via phone  email  and in person",20845.6881,0.22,"Customer Service & Billing Inquiries","Overseeing the services provided and addressing issues as they arise","Status Quo",NA,17537.9608,3307.72729999999,0,"Final",2018,"Pueblo West",29637,"RX_PuebloCO","38.3551","-104.727"
174,998,"Invitations for Bid  IFB  Processing and Management","Write  disburse and manage all IFB solicitations  including bid opening and analysis  and contract execution and management",19725.4441666667,0.2225,"Bid Management, Development and Processing","Assisting with bid documents - research, design, compilation Managing advertisements, postings and bid openings","Status Quo",NA,17794.0275,1931.41666666667,0,"Final",2018,"Pueblo West",29637,"RX_PuebloCO","38.3551","-104.727"
442,915,"Open  Space  Maintenance","Trash removal and fence repair",19120.5822,0.26,"Open Space Maintenance","noxious week mitigation, trash removal, and general cleanup of the districts open spaces","Status Quo",NA,12320.5822,6800,0,"Final",2018,"Pueblo West",29637,"RX_PuebloCO","38.3551","-104.727"
97,685,"Commission Meeting Preparation","Assist the clerk in commission meeting agendas and list items needed to be discussed by the commissioners",18915.036,0.334,"Board Meeting Minutes Management & Recording","Process and maintain digital audio recordings of meetings, Prep minutes template, create minutes, submit for approval","Status Quo",NA,18415.036,500,0,"Final",2018,"Pueblo West",29637,"RX_PuebloCO","38.3551","-104.727"
458,933,"Path and Trail Maintenance","Path and trail maintenance including parking lot  trailhead and sign maintenance  and removal of deadwood",18251.9294,0.3,"Trail Maintenance","General maintenance and snow removal of district-owned trails","Status Quo",NA,16189.4294,2062.5,0,"Final",2018,"Pueblo West",29637,"RX_PuebloCO","38.3551","-104.727"
210,968,"City Fleet Replacement Management","Utilize a matrix system to determine proper interval of vehicle replacement",17668.6366,0.12,"Fleet Asset Management District wide Evaluation","Re-purposing, Reallocation of district equipment.  Management of equipment acquisition, disposal and  replacement schedule, fleet assessment and analysis","Status Quo",NA,10098.6366,7570,0,"Final",2018,"Pueblo West",29637,"RX_PuebloCO","38.3551","-104.727"
470,919,"Turf Management and Mowing","Manage turf in parks  including fertilization  aeration  pest control  reseeding and sod placement",17417.6942,0.36,"Park Mowing and Trimming","Mowing, trimming of parks areas.","Status Quo",NA,16117.6942,1300,0,"Final",2018,"Pueblo West",29637,"RX_PuebloCO","38.3551","-104.727"
470,916,"Turf Management and Mowing","Manage turf in parks  including fertilization  aeration  pest control  reseeding and sod placement",16952.4434,0.33,"Open Space Mowing","Open space mowing","Status Quo",NA,16452.4434,500,0,"Final",2018,"Pueblo West",29637,"RX_PuebloCO","38.3551","-104.727"
457,929,"Athletic Field Preparation and Maintenance","Pre practice and pre game mowing  striping  and placement of portable mounds and goals   Regular maintenance of the fields",16346.8223,0.31,"Sports Field Preparation and Maintenance","Pre-game preparation, general maintenance, & cleanup of sports fields","Status Quo",NA,14846.8223,1500,0,"Final",2018,"Pueblo West",29637,"RX_PuebloCO","38.3551","-104.727"
161,776,"Cash and Investment Management","Report and manage city s cash and investments",16232.51,0.191,"Cash and Reserves Management","Reconcile 3 banks statements - matching payments and deposits","Status Quo",NA,16197.51,35.0000000000001,0,"Final",2018,"Pueblo West",29637,"RX_PuebloCO","38.3551","-104.727"
455,905,"Community Beautification Programs","Tree plantings  seedling giveaways  and landscape projects",16128.6225,0.22,"Community Beautification","Trees, statues, artwork, & amenities in community parks & along trails.","Status Quo",NA,13828.6225,2300,0,"Final",2018,"Pueblo West",29637,"RX_PuebloCO","38.3551","-104.727"
209,974,"City Fleet Maintenance and Repair","Fleet maintenance and repairs for all city vehicles",15543.7413,0.21,"Parks & Recreation Vehicle/ Equipment Maintenance & Repair","Maintenance & Repair of vehicles/equipment used by Parks & Recreation","Status Quo",NA,14398.7413,1145,0,"Final",2018,"Pueblo West",29637,"RX_PuebloCO","38.3551","-104.727"
197,792,"First Aid and CPR Training","Conduct classes  workshops  and demonstrations to teach principles  techniques  or methods",15463.0269857143,0.18,"CPR, AED and First Aid Training Classes","Provide community classes that benefits residents when the need may arise in needing such training.","Status Quo",NA,13433.1698,2029.85718571429,0,"Final",2018,"Pueblo West",29637,"RX_PuebloCO","38.3551","-104.727"
474,902,"Adult Sports and Fitness Programs","Provide adult sports and fitness programs",15202.8568,0.22,"Adult Sports","Management of adult sports programs such as volleyball, softball, kickball, etc. Includes advertising, registration, staffing, scheduling, etc.","Status Quo",NA,14902.8568,300,0,"Final",2018,"Pueblo West",29637,"RX_PuebloCO","38.3551","-104.727"
328,874,"Mobile Network Administration and Support","Support of all mobile infrastructure",14426.7134736842,0.1,"Mobile Devices","Setup, Maintenance and Support  of Mobile Devices (cell phones, smartphones, and Tablets)","Status Quo",NA,7835.924,6590.78947368421,0,"Final",2018,"Pueblo West",29637,"RX_PuebloCO","38.3551","-104.727"
175,1005,"Procurement Card  P Card  Management and Compliance","Issue p cards in accordance to policy  manage accounts  and process procurement card transactions",14285.218,0.15,"Purchasing Card Management","Processing credit card statements and recommending payments","Status Quo",NA,12937.718,1347.5,0,"Final",2018,"Pueblo West",29637,"RX_PuebloCO","38.3551","-104.727"
334,876,"Phone System Administration and Support","Support and maintenance of phone system",14176.7134736842,0.1,"Phone System","Installation, Maintenance and Support of Phone system (includes Hardware and Software)","Status Quo",NA,7835.924,6340.78947368421,0,"Final",2018,"Pueblo West",29637,"RX_PuebloCO","38.3551","-104.727"
470,908,"Turf Management and Mowing","Manage turf in parks  including fertilization  aeration  pest control  reseeding and sod placement",14116.5908,0.27,"District Facilities Mowing & Grounds Maintenance","Mowing and trimming  of lawns, weed management, irrigation maintenance and repair at district owned non-park properties.","Status Quo",NA,12316.5908,1800,0,"Final",2018,"Pueblo West",29637,"RX_PuebloCO","38.3551","-104.727"
470,909,"Turf Management and Mowing","Manage turf in parks  including fertilization  aeration  pest control  reseeding and sod placement",14116.5908,0.27,"Fire Stations Mowing & Grounds Maintenance","Mowing and trimming  of lawns, weed management, irrigation maintenance and repair at fire stations","Status Quo",NA,12316.5908,1800,0,"Final",2018,"Pueblo West",29637,"RX_PuebloCO","38.3551","-104.727"
321,872,"Backup  Business Continuity and Disaster Recovery","Implementation of policy  best practices and procedures to ensure business continuity and disaster recovery",14026.7134736842,0.1,"Data Backup and Recovery","Management of Data backup and recovery for District","Status Quo",NA,7835.924,6190.78947368421,0,"Final",2018,"Pueblo West",29637,"RX_PuebloCO","38.3551","-104.727"
458,934,"Path and Trail Maintenance","Path and trail maintenance including parking lot  trailhead and sign maintenance  and removal of deadwood",13802.027,0.25,"Trail Trash Removal and Clean-up","Trash removal and sweeping of district-owned trails","Status Quo",NA,13302.027,500,0,"Final",2018,"Pueblo West",29637,"RX_PuebloCO","38.3551","-104.727"
209,971,"City Fleet Maintenance and Repair","Fleet maintenance and repairs for all city vehicles",12783.6598,0.11,"Administration Vehicle/ Equipment Maintenance & Repair","Maintenance & Repair of vehicles/equipment used by Administration ( HR, COA, Procurement  etc.)","Status Quo",NA,7778.6598,5005,0,"Final",2018,"Pueblo West",29637,"RX_PuebloCO","38.3551","-104.727"
451,930,"Children Swim Lessons","Children learn to swim program",12435.03,0.1,"Swim Lessons","Learn to swim program for kids and adults","Status Quo",NA,7435.03,5000,0,"Final",2018,"Pueblo West",29637,"RX_PuebloCO","38.3551","-104.727"
305,847,"Employee Benefits Administration","Administration and management of employee benefits such as health  dental  vision  retirement  employee assistance programs",12408.82654,0.153,"Benefit Management & Administration","Includes Health, Dental, Life, Vision, Voluntary, Retirement and Flex.  Explain benefits and assist new employees with enrollment.  Assist all employees with any benefit questions or concerns.  Annually review benefits offered and determine if changes need to made given the budget by the District.","Status Quo",NA,12408.82654,0,0,"Final",2018,"Pueblo West",29637,"RX_PuebloCO","38.3551","-104.727"
398,703,"Economic Development   Business Recruitment","Attend necessary meetings regarding economic development prospects",12328.4682,0.09,"Economic Development","Recruit, retain, and expand business to Pueblo West through economic development activities and authorities","Status Quo",NA,12328.4682,0,0,"Final",2018,"Pueblo West",29637,"RX_PuebloCO","38.3551","-104.727"
169,784,"Budget Development   Approval  and Monitoring","Develop  approve and monitor annual budget",11931.0115,0.111,"Operating Budget Development","Annual budget preparation","Status Quo",NA,11676.0115,255,0,"Final",2018,"Pueblo West",29637,"RX_PuebloCO","38.3551","-104.727"
665,1023,"Water  Wastewater and Recycled Water Sampling","Samples are collected to verify water quality and ensure that treatment is meeting regulatory requirements",11691.4419,0.025,"Special Wastewater Studies and Analysis","Lead, collection, analysis and evaluate results","Status Quo",NA,2052.3462,9639.0957,0,"Final",2018,"Pueblo West",29637,"RX_PuebloCO","38.3551","-104.727"
310,863,"Employee Performance Evaluation Coordination and Support","Track and document the performance of employees throughout the employment relationship",11499.19384,0.183,"Performance Evaluation Process Management","Process for supervisors & directors to evaluate employee's performance of their position.  The District has not completed evaluations in a couple of years -plan to re-establish the process prior to the end of the year.","Status Quo",NA,11499.19384,0,0,"Final",2018,"Pueblo West",29637,"RX_PuebloCO","38.3551","-104.727"
475,904,"Athletic Field Rentals","Rent softball  baseball  and grass fields to various sports leagues for sports and games",10779.9888,0.12,"Ball Field Rentals","Management of the ball fields including reservations, on-line reservations, confirmations, accounting, refund policies, calendar tracking/scheduling,","Status Quo",NA,8717.4888,2062.5,0,"Final",2018,"Pueblo West",29637,"RX_PuebloCO","38.3551","-104.727"
333,878,"Technology Security Management and Policy Compliance","Development  enforcement  and communication of security policies",10360.4647368421,0.05,"Security  and Regulatory","Audit and Remediation of Domain and Network Security, PCI, and HIPAA Compliance","Status Quo",NA,4465.07,5895.3947368421,0,"Final",2018,"Pueblo West",29637,"RX_PuebloCO","38.3551","-104.727"
319,866,"Employment Policy and Procedure Administration","Review  research and maintain accurate employment policies",9893.87444,0.128,"Personnel Policies & Procedure Manual Maintenance","The District's current personnel policy with the Board adopting was effective on 1/22/15.  Review, changes and updates of the personnel policy needs to occur and be adopted.","Status Quo",NA,9893.87444,0,0,"Final",2018,"Pueblo West",29637,"RX_PuebloCO","38.3551","-104.727"
472,924,"Playground Safety","Weekly inspections  third party audits  and small broken part replacement of playground equipment",9745.6152,0.1,"Playground Inspection and Maintenance","Inspection and maintenance of district-owned playgrounds to NPSI standards","Status Quo",NA,7745.6152,2000,0,"Final",2018,"Pueblo West",29637,"RX_PuebloCO","38.3551","-104.727"
98,704,"Policy Advocacy","Work with elected and other appointed officials at local  state and federal government to advocate for policies",9588.8086,0.07,"Policy Formulation, Recommendations and Implementation","Practively identify, analyze, and formualte policy recommendations for elected board of directors to resolve organizational and community issues.","Status Quo",NA,9588.8086,0,0,"Final",2018,"Pueblo West",29637,"RX_PuebloCO","38.3551","-104.727"
645,1022,"Sanitary Sewer Overflow  SSO  Maintenance","Identify hot spots in the system and maintain them on a regular basis to prevent SSO from reoccurring",9399.5047,0.065,"Sanitary Sewer Overflows (SSO's) - Response, Sampling & Reporting","Follow required actions","Status Quo",NA,8910.409,489.0957,0,"Final",2018,"Pueblo West",29637,"RX_PuebloCO","38.3551","-104.727"
450,903,"Adult Swim Lessons","Adult learn to swim program",9114.0958,0.295,"Aquatic Activities","Water Aerobics, Open Swim, Lap swim","Status Quo",NA,9114.0958,0,0,"Final",2018,"Pueblo West",29637,"RX_PuebloCO","38.3551","-104.727"
313,856,"New Employee On Boarding and Orientation","Provide resources for new employees  and provide comprehensive introduction to city",8993.54374,0.153,"Employee Onboarding (New Hire Setup)","This process includes recruitment, accepting applications,  review, interview and testing applicants, offering jobs, background reports, drug screen tests, physical exam, driving record, criminal convictions, etc.","Status Quo",NA,8993.54374,0,0,"Final",2018,"Pueblo West",29637,"RX_PuebloCO","38.3551","-104.727"
67,694,"Records Management and Retention","Manage the city s records in accordance with established retention schedules and modern records management best practices",8875.25,0.1,"Records Management and Retention","Maintain district records, archives,","Status Quo",NA,5750.25,3125,0,"Final",2018,"Pueblo West",29637,"RX_PuebloCO","38.3551","-104.727"
368,736,"City Officials and Departments Legal Advisement","Advise city officials and management staff on matters with legal consequence",8410.59,0.05,"General Counsel","Provide legal assistance during board meetings","Status Quo",NA,5660.59,2750,0,"Final",2018,"Pueblo West",29637,"RX_PuebloCO","38.3551","-104.727"
208,967,"City Fleet Fuel Station Management","Manage fuel keys and fuel usage by city departments",8388.6598,0.11,"Field Servicing & Fueling","Service, fueling,  greasing in field (District Wide)","Status Quo",NA,7778.6598,610,0,"Final",2018,"Pueblo West",29637,"RX_PuebloCO","38.3551","-104.727"
188,829,"Fire Investigations","Fire origin and cause  fire watch  and assist law enforcement with criminal investigation",8369.4661,0.07,"Fire Investigations","Conduct origin and cause of fires","Status Quo",NA,7589.7994,779.666699999999,0,"Final",2018,"Pueblo West",29637,"RX_PuebloCO","38.3551","-104.727"
97,686,"Commission Meeting Preparation","Assist the clerk in commission meeting agendas and list items needed to be discussed by the commissioners",6962.09,0.117,"Boards of Directors Support","Support multiple boards and commissions, orientation, schedule events - Clerk to the Board","Status Quo",NA,6462.09,500,0,"Final",2018,"Pueblo West",29637,"RX_PuebloCO","38.3551","-104.727"
307,697,"Employee Development Training","Develop  communicate  and train all employees on various topics",6020.822,0.05,"Professional Development","Direct educational requirements and mentor senior managers for continuous self improvement","Status Quo",NA,3004.822,3016,0,"Final",2018,"Pueblo West",29637,"RX_PuebloCO","38.3551","-104.727"
307,858,"Employee Development Training","Develop  communicate  and train all employees on various topics",5857.07986,0.047,"Employee Training and Development","Training employee's as a group so that new skills are learned.  Additionally the group that learns training interact and learn different ways with how they interact.   Focus is currently on Supervisor / Management and Leadership.","Status Quo",NA,3157.07986,2700,0,"Final",2018,"Pueblo West",29637,"RX_PuebloCO","38.3551","-104.727"
182,798,"Emergency Preparedness Outreach and Training","Community outreach in the form of training or presentations relating to emergency management and emergency preparedness",5702.45735714286,0.05,"Emergency Preparedness Planning and Risk Mitigation","The Fire Chief serves as the Emergency Manager for the District. In this role the fire chief prepares, reviews and provides documents related to emergency management including risk mitigation.","Status Quo",NA,5100.5526,601.904757142857,0,"Final",2018,"Pueblo West",29637,"RX_PuebloCO","38.3551","-104.727"
309,855,"Employee Off Boarding and  Exit Interviews","Conduct meetings with separating employees to identify and analyze reasons for turnover  overall trends  and to mitigate future risks",5662.72996,0.077,"Employee Off boarding (Exit Interviews)","Process to obtain all District equipment back from employees leaving employment.  Provide employee information about benefits ending.  Survey of reason employee is leaving so that data can be tracked and learned from.","Status Quo",NA,5662.72996,0,0,"Final",2018,"Pueblo West",29637,"RX_PuebloCO","38.3551","-104.727"
374,733,"Ordinance and Policy Preparation and Review","Assist departments in drafting new ordinances and administrative policies  as well as revising and amending existing ordinances and policies",5660.59,0.05,"Bylaw Drafting and Review","Create, draft, review, and research bylaws/resolutions","Status Quo",NA,5660.59,0,0,"Final",2018,"Pueblo West",29637,"RX_PuebloCO","38.3551","-104.727"
162,774,"Debt Planning and Management","Plan and manage the issuance of debt  and administer the city s debt portfolio",5133.5975,0.05,"Bonds and General Obligation Debt Management","Monitoring debt - making payments, looking at terms for refinancing and new financing","Status Quo",NA,5118.5975,15,0,"Final",2018,"Pueblo West",29637,"RX_PuebloCO","38.3551","-104.727"
68,693,"Records Requests","Receive and process requests to inspect city records in accordance with the Inspection of Public Records Act and city policy",4706.7508,0.07,"Public Records Requests","File and document requests","Status Quo",NA,4206.7508,500,0,"Final",2018,"Pueblo West",29637,"RX_PuebloCO","38.3551","-104.727"
302,865,"Confidential Personnel and Medical Records Maintenance","Maintain separate confidential personnel records  and ensure statutory guidelines",4404.8784,0.08,"Personnel File Management","Ensure an organized and up to date personnel file exists for every employee.","Status Quo",NA,4404.8784,0,0,"Final",2018,"Pueblo West",29637,"RX_PuebloCO","38.3551","-104.727"
123,771,"Site Plan Review","Enforce zoning laws",4331.5756,0.02,"Zoning/Property Management","Zoning permits filings/zoning reviews/property acquisitions","Status Quo",NA,1956.5756,2375,0,"Final",2018,"Pueblo West",29637,"RX_PuebloCO","38.3551","-104.727"
399,748,"Community Event Representation","Attend community events to represent the county",3744.2,0,"Community Events - Community","Community Events - Parades/etc.","Status Quo",NA,244.2,3500,0,"Final",2018,"Pueblo West",29637,"RX_PuebloCO","38.3551","-104.727"
398,763,"Economic Development   Business Recruitment","Attend necessary meetings regarding economic development prospects",3485.5,0,"Economic Development","Economic Development","Status Quo",NA,610.5,2875,0,"Final",2018,"Pueblo West",29637,"RX_PuebloCO","38.3551","-104.727"
320,889,"Audio Visual Administration and Support","Administration and support of audio and visual resources",3310.854,0.05,"Audio and Visual Media Support","steam video of meetings on Periscope. For Public Meetings","Status Quo",NA,3310.854,0,0,"Final",2018,"Pueblo West",29637,"RX_PuebloCO","38.3551","-104.727"
